id,symbol,timestamp,open,high,low,close,volume,source,created_at
2931,GBP/USD,2025-07-11 18:00:00,1.35426,1.35455,1.353,1.35336,0,twelvedata,2025-08-26 16:43:42
2932,GBP/USD,2025-07-11 19:00:00,1.3536,1.35531,1.35351,1.35437,0,twelvedata,2025-08-26 16:43:42
2933,GBP/USD,2025-07-11 20:00:00,1.35437,1.35498,1.35298,1.35309,0,twelvedata,2025-08-26 16:43:42
2934,GBP/USD,2025-07-11 21:00:00,1.35298,1.3538,1.35022,1.35044,0,twelvedata,2025-08-26 16:43:42
2935,GBP/USD,2025-07-11 22:00:00,1.35026,1.351,1.34976,1.35049,0,twelvedata,2025-08-26 16:43:42
2936,GBP/USD,2025-07-11 23:00:00,1.35058,1.35183,1.34927,1.34962,0,twelvedata,2025-08-26 16:43:42
2937,GBP/USD,2025-07-12 00:00:00,1.34969,1.3508,1.34834,1.35064,0,twelvedata,2025-08-26 16:43:42
2938,GBP/USD,2025-07-12 01:00:00,1.35053,1.35126,1.34986,1.3502,0,twelvedata,2025-08-26 16:43:42
2939,GBP/USD,2025-07-12 02:00:00,1.35018,1.35146,1.34967,1.35079,0,twelvedata,2025-08-26 16:43:42
2940,GBP/USD,2025-07-12 03:00:00,1.35069,1.35157,1.35069,1.35139,0,twelvedata,2025-08-26 16:43:42
2941,GBP/USD,2025-07-12 04:00:00,1.3515,1.35172,1.35106,1.35106,0,twelvedata,2025-08-26 16:43:42
2942,GBP/USD,2025-07-12 05:00:00,1.35097,1.35097,1.34978,1.34978,0,twelvedata,2025-08-26 16:43:42
2943,GBP/USD,2025-07-12 06:00:00,1.34973,1.35013,1.34851,1.34922,0,twelvedata,2025-08-26 16:43:42
2944,GBP/USD,2025-07-12 07:00:00,1.34905,1.34905,1.34877,1.34877,0,twelvedata,2025-08-26 16:43:42
2945,GBP/USD,2025-07-12 08:00:00,1.34877,1.34877,1.34877,1.34877,0,twelvedata,2025-08-26 16:43:42
2946,GBP/USD,2025-07-14 09:00:00,1.34847,1.34956,1.34842,1.34956,0,twelvedata,2025-08-26 16:43:42
2947,GBP/USD,2025-07-14 10:00:00,1.34976,1.35046,1.34965,1.34993,0,twelvedata,2025-08-26 16:43:42
2948,GBP/USD,2025-07-14 11:00:00,1.35002,1.35018,1.34898,1.349,0,twelvedata,2025-08-26 16:43:42
2949,GBP/USD,2025-07-14 12:00:00,1.34907,1.34944,1.34729,1.34742,0,twelvedata,2025-08-26 16:43:42
2950,GBP/USD,2025-07-14 13:00:00,1.34742,1.34851,1.34742,1.34834,0,twelvedata,2025-08-26 16:43:42
2951,GBP/USD,2025-07-14 14:00:00,1.34793,1.34814,1.34764,1.34764,0,twelvedata,2025-08-26 16:43:42
2952,GBP/USD,2025-07-14 15:00:00,1.34733,1.34787,1.3466,1.34662,0,twelvedata,2025-08-26 16:43:42
2953,GBP/USD,2025-07-14 16:00:00,1.34662,1.34662,1.34532,1.34562,0,twelvedata,2025-08-26 16:43:42
2954,GBP/USD,2025-07-14 17:00:00,1.34582,1.3488,1.34573,1.3486,0,twelvedata,2025-08-26 16:43:42
2955,GBP/USD,2025-07-14 18:00:00,1.34847,1.34898,1.34758,1.34762,0,twelvedata,2025-08-26 16:43:42
