Datetime,Open,High,Low,Close,Volume,EMA_21,EMA_44,RSI_14,ATR_14,Engulfing_Signal,Price_Position,Volume_Ratio,Label
2024-10-28 16:30:00+00:00,42411.75,42428.85156,42363.64063,42409.96875,20711294,42410.01349,42554.06021,51.71359129,131.3540737,0,0.2815249627,0.7578837753,
2024-10-28 17:30:00+00:00,42409.96094,42445.60938,42407.57031,42416.42188,18803524,42410.59607,42547.94295,53.23915886,126.5845424,1,0.2865914061,0.7069266298,1
2024-10-28 18:30:00+00:00,42416.89063,42456.41016,42396.80078,42438.17188,23946024,42413.10296,42543.06424,52.5378431,124.3766741,0,0.3036676511,0.9405361243,
2024-10-28 19:30:00+00:00,42438.23047,42461.82031,42380.21094,42395.07813,38465342,42411.46434,42536.48708,50.98676837,126.9966518,-1,0.2698341138,1.5824265,1
2024-10-29 13:30:00+00:00,42323.48047,42491.85938,42171.64844,42391.92969,0,42409.68846,42530.06231,41.19397031,134.0666853,0,0.2673622292,0,
2024-10-29 14:30:00+00:00,42395.60938,42435.89063,42297.58984,42314.87109,51332927,42401.0687,42520.49825,48.40691591,128.46875,-1,0.2068623933,2.130323706,1
2024-10-29 15:30:00+00:00,42314.12109,42369.17188,42297.82031,42309.75,30765785,42392.767,42511.13166,47.36596198,127.3532366,0,0.2028417472,1.249830042,
2024-10-29 16:30:00+00:00,42309.48828,42384.64844,42267.87891,42316.12891,31559685,42385.7999,42502.46487,60.53724485,120.9726563,1,0.2078499204,1.256670272,1
2024-10-29 17:30:00+00:00,42315.96094,42334.76953,42274.60156,42323.51172,24397026,42380.13734,42494.5114,63.38355854,115.6768973,0,0.2136462752,0.9704839188,
2024-10-29 18:30:00+00:00,42324.89844,42352.41016,42298.76172,42318.5,32530851,42374.53395,42486.68867,64.7138613,112.9082031,0,0.2110070511,1.299974619,
2024-10-29 19:30:00+00:00,42318.28125,42320.53906,42228.67188,42248.42188,48841929,42363.06921,42476.09904,60.84116626,114.9489397,0,0.1564385117,1.778248238,
2024-10-30 13:30:00+00:00,42249.80859,42436.98828,42144.39844,42387.89063,0,42365.3257,42472.17866,42.4576767,110.7868304,0,0.2671736548,0,
2024-10-30 14:30:00+00:00,42388.01172,42415.48828,42339.37891,42370.01172,37277797,42365.75171,42467.63791,43.71605787,111.2123326,0,0.2917671214,1.417187581,
2024-10-30 15:30:00+00:00,42369.91016,42457.92188,42364.17969,42394.05078,31295048,42368.32435,42464.36737,47.93981207,111.3733259,1,0.3462402261,1.168741581,1
2024-10-30 16:30:00+00:00,42393.89063,42395.80859,42304.46094,42317.10938,24762319,42363.66844,42457.82257,40.78418906,113.2402344,0,0.2684949458,0.9398675982,
2024-10-30 17:30:00+00:00,42317.08984,42327.42969,42240.5,42275.10156,30335477,42355.61691,42449.70164,36.89924389,116.7324219,0,0.226048241,1.136300337,
2024-10-30 18:30:00+00:00,42274.85156,42287.92969,42196.92188,42223.37891,28292505,42343.59527,42439.64285,31.13640574,118.9751674,0,0.173785193,1.076660815,
2024-10-30 19:30:00+00:00,42223.62109,42232.62109,42141.71875,42170.67188,55214510,42327.87496,42427.68858,30.6193914,119.6389509,0,0.1205274854,1.901408814,
2024-10-31 13:30:00+00:00,41956.33984,41991.91016,41836.76953,41848.12891,0,42284.26168,42401.93038,19.73301446,120.6169085,0,0.009432493448,0,
2024-10-31 14:30:00+00:00,41848,41886.17969,41704.62891,41777.46875,49502702,42238.1896,42374.17653,19.87457136,123.7061942,0,0.05450363026,1.712793303,
2024-10-31 15:30:00+00:00,41777.80859,41881.67188,41770.71094,41870.21875,40895343,42204.7377,42351.7784,27.56509949,126.5354353,0,0.1239053676,1.367236985,
2024-10-31 16:30:00+00:00,41869.35156,41976.66016,41853.12891,41945.78906,31771700,42181.19692,42333.73443,32.34394729,127.0184152,0,0.1804521168,1.039672034,
2024-10-31 17:30:00+00:00,41945.55078,41947.05859,41846.64063,41909.82031,33287252,42156.52632,42314.8938,30.80046845,129.8934152,0,0.1535378985,1.072868311,
2024-10-31 18:30:00+00:00,41910.12109,41956.71875,41858.46094,41919.07813,40441752,42134.94012,42297.302,31.5354945,133.0797991,0,0.1644371892,1.299323779,
2024-10-31 19:30:00+00:00,41917.76172,41960.57031,41751.14063,41753.76172,69623645,42100.28754,42273.14465,28.98340022,141.4771205,0,0.03767447433,2.011871202,
2024-11-01 13:30:00+00:00,41869.82031,42281.87891,41869.82031,42281.87891,0,42116.79584,42273.53284,46.61408364,158.3005022,0,0.5109449176,0,
2024-11-01 14:30:00+00:00,42283,42326.30859,42131.35156,42320.69141,79248594,42135.3318,42275.62878,48.445541,166.7896205,0,0.591878706,2.299466354,
2024-11-01 15:30:00+00:00,42320.96094,42323.17969,42191.92188,42193.14844,54674220,42140.58786,42271.96298,44.05585515,169.469308,-1,0.5243142171,1.53494617,1
2024-11-01 16:30:00+00:00,42189.28906,42244.80859,42096.83984,42205.17969,37924303,42146.45985,42268.99484,46.55602617,173.5136719,0,0.5624092028,1.044861852,
2024-11-01 17:30:00+00:00,42205.60938,42206.89844,42020.71875,42091.78906,36248884,42141.48977,42261.11902,44.59698441,180.6029576,-1,0.4350056837,0.9936128599,1
2024-11-01 18:30:00+00:00,42092.01172,42158.26953,42055.55078,42056.10938,44625587,42133.72792,42252.00748,45.02277012,181.4394531,0,0.3949166751,1.23033515,
2024-11-01 19:30:00+00:00,42056.26953,42083.14844,42005.55859,42046.37891,50599172,42125.7871,42242.86844,46.20449606,180.4885603,0,0.3839837081,1.3040674,
2024-11-04 14:30:00+00:00,42004.66016,42035.87109,41850.21094,41938.78125,0,42108.78657,42229.35345,53.18654038,170.6503906,0,0.2630890569,0,
2024-11-04 15:30:00+00:00,41938.76953,41960.01172,41850.67188,41852.64844,39280097,42085.50128,42212.61101,52.61422106,165.4924665,0,0.1663118902,1.052058949,
2024-11-04 16:30:00+00:00,41852.08984,41853.92969,41647.30078,41822.87891,37653449,42061.62652,42195.28958,48.27844843,172.3258929,0,0.185338056,0.9913769793,
